Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year
SSE Composite Index (Shanghai Stock Exchange),2021-01-19,3596.360107421875,3603.14990234375,3553.02001953125,3566.3798828125,3566.3798828125,323400.0,2021
Euronext 100 (European Stock Exchange),2021-01-19,1128.449951171875,1128.760009765625,1120.280029296875,1122.1800537109375,1122.1800537109375,193455600.0,2021
Dow Jones Industrial Average (USA),2021-01-19,30887.419921875,31086.619140625,30865.029296875,30930.51953125,30930.51953125,386400000.0,2021
S&P 500 Index (USA),2021-01-19,3781.8798828125,3804.530029296875,3780.3701171875,3798.909912109375,3798.909912109375,5014440000.0,2021
Gold Futures,2021-01-19,1802.0,1842.9000244140625,1802.0,1839.5,1839.5,13.0,2021
Crude Oil Futures,2021-01-19,52.0,53.130001068115234,51.7599983215332,52.97999954223633,52.97999954223633,125964.0,2021
NYSE Composite (New York Stock Exchange),2021-01-20,15067.8603515625,15114.1103515625,15029.2802734375,15097.2802734375,15097.2802734375,4566190000.0,2021
NASDAQ Composite,2021-01-20,13342.5498046875,13486.1298828125,13329.76953125,13457.25,13457.25,6820990000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-20,6713.0,6751.7998046875,6697.5,6740.39990234375,6740.39990234375,687499600.0,2021
Nifty 50 (National Stock Exchange of India),2021-01-20,14538.2998046875,14666.4501953125,14517.5498046875,14644.7001953125,14644.7001953125,623100.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-01-20,49508.7890625,49874.421875,49373.6796875,49792.12109375,49792.12109375,12200.0,2021
^N225,2021-01-20,28798.740234375,28801.189453125,28402.109375,28523.259765625,28523.259765625,69800000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-20,3564.12109375,3589.9619140625,3556.443115234375,3583.092041015625,3583.092041015625,272300.0,2021
Euronext 100 (European Stock Exchange),2021-01-20,1127.1099853515625,1133.9100341796875,1125.6800537109375,1130.550048828125,1130.550048828125,171794300.0,2021
Dow Jones Industrial Average (USA),2021-01-20,31017.5390625,31235.98046875,30997.7890625,31188.380859375,31188.380859375,384980000.0,2021
S&P 500 Index (USA),2021-01-20,3816.219970703125,3859.75,3816.219970703125,3851.85009765625,3851.85009765625,4566190000.0,2021
Gold Futures,2021-01-20,1847.800048828125,1866.5999755859373,1844.4000244140625,1865.9000244140625,1865.9000244140625,16.0,2021
Crude Oil Futures,2021-01-20,53.130001068115234,53.790000915527344,53.04999923706055,53.2400016784668,53.2400016784668,400301.0,2021
NYSE Composite (New York Stock Exchange),2021-01-21,15102.5302734375,15102.5302734375,14998.8603515625,15019.0498046875,15019.0498046875,4501760000.0,2021
NASDAQ Composite,2021-01-21,13521.48046875,13560.349609375,13454.0703125,13530.91015625,13530.91015625,7258640000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-21,6740.39990234375,6776.89990234375,6715.39990234375,6715.39990234375,6715.39990234375,621554400.0,2021
Nifty 50 (National Stock Exchange of India),2021-01-21,14730.9501953125,14753.5498046875,14517.25,14590.349609375,14590.349609375,704600.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-01-21,50096.5703125,50184.01171875,49398.859375,49624.76171875,49624.76171875,19300.0,2021
^N225,2021-01-21,28710.41015625,28846.150390625,28677.609375,28756.859375,28756.859375,67700000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-21,3590.925048828125,3636.243896484375,3585.802001953125,3621.263916015625,3621.263916015625,327500.0,2021
Euronext 100 (European Stock Exchange),2021-01-21,1137.050048828125,1138.4100341796875,1129.1800537109375,1129.3199462890625,1129.3199462890625,187300900.0,2021
Dow Jones Industrial Average (USA),2021-01-21,31198.009765625,31272.220703125,31120.919921875,31176.009765625,31176.009765625,418780000.0,2021
S&P 500 Index (USA),2021-01-21,3857.4599609375,3861.449951171875,3845.050048828125,3853.070068359375,3853.070068359375,4501760000.0,2021
Gold Futures,2021-01-21,1865.300048828125,1868.0,1865.300048828125,1865.300048828125,1865.300048828125,6.0,2021
Crude Oil Futures,2021-01-21,52.93000030517578,53.40999984741211,52.75,53.130001068115234,53.130001068115234,352397.0,2021
NYSE Composite (New York Stock Exchange),2021-01-22,14895.73046875,14979.9501953125,14881.3798828125,14951.83984375,14951.83984375,5110890000.0,2021
NASDAQ Composite,2021-01-22,13474.8095703125,13567.1396484375,13463.66015625,13543.0595703125,13543.0595703125,5972750000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-22,6715.39990234375,6715.7001953125,6651.7001953125,6695.10009765625,6695.10009765625,693954900.0,2021
Nifty 50 (National Stock Exchange of India),2021-01-22,14583.400390625,14619.900390625,14357.75,14371.900390625,14371.900390625,776800.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-01-22,49594.94921875,49676.87890625,48832.078125,48878.5390625,48878.5390625,18400.0,2021
^N225,2021-01-22,28580.19921875,28698.1796875,28527.16015625,28631.44921875,28631.44921875,66900000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-22,3616.5400390625,3616.5400390625,3585.033935546875,3606.75,3606.75,324500.0,2021
Euronext 100 (European Stock Exchange),2021-01-22,1125.3900146484375,1125.550048828125,1114.6600341796875,1123.6400146484375,1123.6400146484375,209967200.0,2021
Dow Jones Industrial Average (USA),2021-01-22,31141.560546875,31141.560546875,30908.470703125,30996.98046875,30996.98046875,436040000.0,2021
S&P 500 Index (USA),2021-01-22,3844.239990234375,3852.31005859375,3830.409912109375,3841.469970703125,3841.469970703125,5110890000.0,2021
Gold Futures,2021-01-22,1854.9000244140625,1855.699951171875,1852.699951171875,1855.699951171875,1855.699951171875,8.0,2021
Crude Oil Futures,2021-01-22,53.09999847412109,53.15999984741211,51.43999862670898,52.27000045776367,52.27000045776367,437484.0,2021
NYSE Composite (New York Stock Exchange),2021-01-25,14951.83984375,14957.98046875,14765.4296875,14935.2900390625,14935.2900390625,7000840000.0,2021
NASDAQ Composite,2021-01-25,13681.2099609375,13728.98046875,13368.6796875,13635.990234375,13635.990234375,7193710000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-25,6695.10009765625,6714.60009765625,6610.2998046875,6638.89990234375,6638.89990234375,761260500.0,2021
Nifty 50 (National Stock Exchange of India),2021-01-25,14477.7998046875,14491.099609375,14218.599609375,14238.900390625,14238.900390625,618600.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-01-25,49253.6796875,49263.1484375,48274.921875,48347.58984375,48347.58984375,15500.0,2021
^N225,2021-01-25,28698.890625,28822.2890625,28566.849609375,28822.2890625,28822.2890625,57300000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-25,3605.361083984375,3637.10009765625,3591.02001953125,3624.238037109375,3624.238037109375,327300.0,2021
Euronext 100 (European Stock Exchange),2021-01-25,1130.5400390625,1131.52001953125,1106.47998046875,1110.1300048828125,1110.1300048828125,247474300.0,2021
Dow Jones Industrial Average (USA),2021-01-25,30989.849609375,30989.849609375,30564.060546875,30960.0,30960.0,472890000.0,2021
S&P 500 Index (USA),2021-01-25,3851.679931640625,3859.22998046875,3797.159912109375,3855.360107421875,3855.360107421875,7000840000.0,2021
Gold Futures,2021-01-25,1864.699951171875,1864.699951171875,1851.800048828125,1854.9000244140625,1854.9000244140625,26.0,2021
Crude Oil Futures,2021-01-25,52.16999816894531,52.95000076293945,51.81999969482422,52.77000045776367,52.77000045776367,349076.0,2021
NYSE Composite (New York Stock Exchange),2021-01-26,14935.2900390625,14995.5498046875,14860.5595703125,14867.3701171875,14867.3701171875,6137500000.0,2021
NASDAQ Composite,2021-01-26,13681.7197265625,13702.6904296875,13603.1904296875,13626.0595703125,13626.0595703125,6849600000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-26,6638.89990234375,6702.39990234375,6636.2998046875,6654.0,6654.0,683485900.0,2021
^N225,2021-01-26,28696.30078125,28740.7109375,28527.810546875,28546.1796875,28546.1796875,63500000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-26,3610.968994140625,3610.968994140625,3564.741943359375,3569.428955078125,3569.428955078125,278100.0,2021
Euronext 100 (European Stock Exchange),2021-01-26,1108.719970703125,1121.1700439453125,1108.52001953125,1115.6600341796875,1115.6600341796875,218263600.0,2021
Dow Jones Industrial Average (USA),2021-01-26,30968.55078125,31121.419921875,30921.7109375,30937.0390625,30937.0390625,373150000.0,2021
S&P 500 Index (USA),2021-01-26,3862.9599609375,3870.89990234375,3847.780029296875,3849.6201171875,3849.6201171875,6137500000.0,2021
Gold Futures,2021-01-26,1855.800048828125,1855.800048828125,1850.699951171875,1850.699951171875,1850.699951171875,59.0,2021
Crude Oil Futures,2021-01-26,52.90999984741211,53.25,52.290000915527344,52.61000061035156,52.61000061035156,314538.0,2021
NYSE Composite (New York Stock Exchange),2021-01-27,14867.3701171875,14867.3701171875,14447.3603515625,14487.73046875,14487.73046875,9976520000.0,2021
NASDAQ Composite,2021-01-27,13486.580078125,13538.419921875,13192.91015625,13270.599609375,13270.599609375,11621190000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-27,6654.0,6661.2998046875,6505.7998046875,6567.39990234375,6567.39990234375,982451100.0,2021
Nifty 50 (National Stock Exchange of India),2021-01-27,14237.9501953125,14237.9501953125,13929.2998046875,13967.5,13967.5,660700.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-01-27,48385.28125,48387.25,47269.6015625,47409.9296875,47409.9296875,19600.0,2021
^N225,2021-01-27,28665.33984375,28754.990234375,28542.0,28635.2109375,28635.2109375,69000000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-27,3567.550048828125,3578.800048828125,3546.489990234375,3573.340087890625,3573.340087890625,264100.0,2021
Euronext 100 (European Stock Exchange),2021-01-27,1112.4300537109375,1115.530029296875,1088.280029296875,1098.489990234375,1098.489990234375,307437500.0,2021
Dow Jones Industrial Average (USA),2021-01-27,30893.779296875,30893.779296875,30206.91015625,30303.169921875,30303.169921875,566470000.0,2021
S&P 500 Index (USA),2021-01-27,3836.830078125,3836.830078125,3732.47998046875,3750.77001953125,3750.77001953125,9976520000.0,2021
Gold Futures,2021-01-27,1844.9000244140625,1844.9000244140625,1844.9000244140625,1844.9000244140625,1844.9000244140625,195540.0,2021
Crude Oil Futures,2021-01-27,52.7599983215332,53.29999923706055,51.84999847412109,52.84999847412109,52.84999847412109,442376.0,2021
NYSE Composite (New York Stock Exchange),2021-01-28,14487.73046875,14767.5498046875,14487.73046875,14669.51953125,14669.51953125,6992770000.0,2021
NASDAQ Composite,2021-01-28,13323.2900390625,13507.6396484375,13316.51953125,13337.16015625,13337.16015625,9959270000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-28,6567.39990234375,6567.39990234375,6439.60009765625,6526.2001953125,6526.2001953125,869048100.0,2021
Nifty 50 (National Stock Exchange of India),2021-01-28,13810.400390625,13898.25,13713.25,13817.5498046875,13817.5498046875,637900.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-01-28,46834.5703125,47172.01953125,46518.48046875,46874.359375,46874.359375,25000.0,2021
^N225,2021-01-28,28169.26953125,28360.48046875,27975.849609375,28197.419921875,28197.419921875,123900000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-28,3534.6689453125,3549.5439453125,3496.87890625,3505.176025390625,3505.176025390625,270900.0,2021
Euronext 100 (European Stock Exchange),2021-01-28,1087.219970703125,1108.989990234375,1080.780029296875,1106.6800537109375,1106.6800537109375,269662700.0,2021
Dow Jones Industrial Average (USA),2021-01-28,30377.189453125,30951.41015625,30377.189453125,30603.359375,30603.359375,465140000.0,2021
S&P 500 Index (USA),2021-01-28,3755.75,3830.5,3755.75,3787.3798828125,3787.3798828125,6992770000.0,2021
Gold Futures,2021-01-28,1843.4000244140625,1862.9000244140625,1831.5,1837.9000244140625,1837.9000244140625,27283.0,2021
Crude Oil Futures,2021-01-28,52.650001525878906,53.58000183105469,52.040000915527344,52.34000015258789,52.34000015258789,411406.0,2021
NYSE Composite (New York Stock Exchange),2021-01-29,14669.51953125,14669.51953125,14328.4599609375,14397.2001953125,14397.2001953125,6643370000.0,2021
NASDAQ Composite,2021-01-29,13284.7197265625,13322.0,12985.0498046875,13070.6904296875,13070.6904296875,7872250000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-01-29,6526.2001953125,6526.2001953125,6397.2001953125,6407.5,6407.5,870670500.0,2021
Nifty 50 (National Stock Exchange of India),2021-01-29,13946.599609375,13966.849609375,13596.75,13634.599609375,13634.599609375,753200.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-01-29,47423.46875,47423.66015625,46160.4609375,46285.76953125,46285.76953125,14500.0,2021
^N225,2021-01-29,28320.720703125,28320.720703125,27629.80078125,27663.390625,27663.390625,91700000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-01-29,3521.718017578125,3531.597900390625,3446.547119140625,3483.069091796875,3483.069091796875,293700.0,2021
Euronext 100 (European Stock Exchange),2021-01-29,1091.02001953125,1098.9100341796875,1085.3800048828125,1085.3800048828125,1085.3800048828125,250841800.0,2021
Dow Jones Industrial Average (USA),2021-01-29,30553.91015625,30553.91015625,29856.30078125,29982.619140625,29982.619140625,536320000.0,2021
S&P 500 Index (USA),2021-01-29,3778.050048828125,3778.050048828125,3694.1201171875,3714.239990234375,3714.239990234375,6643370000.0,2021
Gold Futures,2021-01-29,1842.0,1876.0,1838.699951171875,1847.300048828125,1847.300048828125,1634.0,2021
Crude Oil Futures,2021-01-29,52.150001525878906,53.25,51.93000030517578,52.20000076293945,52.20000076293945,410914.0,2021
NYSE Composite (New York Stock Exchange),2021-02-01,14397.2001953125,14623.4404296875,14397.2001953125,14596.1796875,14596.1796875,5436230000.0,2021
NASDAQ Composite,2021-02-01,13226.1796875,13431.4599609375,13132.4697265625,13403.3896484375,13403.3896484375,7092520000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-01,6407.5,6495.60009765625,6407.5,6466.39990234375,6466.39990234375,746038100.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-01,13758.599609375,14336.349609375,13661.75,14281.2001953125,14281.2001953125,870500.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-01,46617.94921875,48764.3984375,46433.6484375,48600.609375,48600.609375,22000.0,2021
^N225,2021-02-01,27649.0703125,28107.099609375,27649.0703125,28091.05078125,28091.05078125,65700000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-01,3477.172119140625,3506.388916015625,3469.875,3505.283935546875,3505.283935546875,277600.0,2021
Euronext 100 (European Stock Exchange),2021-02-01,1094.6800537109375,1104.010009765625,1093.5400390625,1100.989990234375,1100.989990234375,189821600.0,2021
Dow Jones Industrial Average (USA),2021-02-01,30054.73046875,30335.91015625,30014.970703125,30211.91015625,30211.91015625,347060000.0,2021
S&P 500 Index (USA),2021-02-01,3731.169921875,3784.320068359375,3725.6201171875,3773.860107421875,3773.860107421875,5436230000.0,2021
Gold Futures,2021-02-01,1866.5999755859373,1871.9000244140625,1850.0,1860.800048828125,1860.800048828125,1494.0,2021
Crude Oil Futures,2021-02-01,51.9900016784668,53.7400016784668,51.63999938964844,53.54999923706055,53.54999923706055,416067.0,2021
NYSE Composite (New York Stock Exchange),2021-02-02,14596.1796875,14830.7900390625,14596.1796875,14768.580078125,14768.580078125,5514090000.0,2021
NASDAQ Composite,2021-02-02,13543.099609375,13652.7001953125,13535.8603515625,13612.7802734375,13612.7802734375,7325270000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-02,6466.39990234375,6523.5,6466.39990234375,6516.7001953125,6516.7001953125,719054200.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-02,14481.099609375,14731.7001953125,14469.150390625,14647.849609375,14647.849609375,915000.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-02,49193.26171875,50154.48046875,49193.26171875,49797.71875,49797.71875,28400.0,2021
^N225,2021-02-02,28207.48046875,28379.310546875,28089.119140625,28362.169921875,28362.169921875,67500000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-02,3510.80810546875,3535.501953125,3495.568115234375,3533.68505859375,3533.68505859375,264500.0,2021
Euronext 100 (European Stock Exchange),2021-02-02,1110.8499755859375,1121.550048828125,1109.72998046875,1119.530029296875,1119.530029296875,227740100.0,2021
Dow Jones Industrial Average (USA),2021-02-02,30276.880859375,30840.5390625,30276.880859375,30687.48046875,30687.48046875,333160000.0,2021
S&P 500 Index (USA),2021-02-02,3791.840087890625,3843.090087890625,3791.840087890625,3826.31005859375,3826.31005859375,5514090000.0,2021
Gold Futures,2021-02-02,1859.5999755859373,1861.300048828125,1827.5999755859373,1830.5,1830.5,1293.0,2021
Crude Oil Futures,2021-02-02,53.47999954223633,55.2599983215332,53.45000076293945,54.7599983215332,54.7599983215332,463718.0,2021
NYSE Composite (New York Stock Exchange),2021-02-03,14768.580078125,14871.5703125,14753.3095703125,14839.0595703125,14839.0595703125,4864870000.0,2021
NASDAQ Composite,2021-02-03,13718.3095703125,13723.830078125,13585.33984375,13610.5400390625,13610.5400390625,7546940000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-03,6516.7001953125,6573.10009765625,6489.5,6507.7998046875,6507.7998046875,717525200.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-03,14754.900390625,14868.849609375,14574.150390625,14789.9501953125,14789.9501953125,869500.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-03,50231.05859375,50526.390625,49515.87890625,50255.75,50255.75,22400.0,2021
^N225,2021-02-03,28482.7109375,28669.94921875,28402.30078125,28646.5,28646.5,84000000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-03,3531.14892578125,3544.009033203125,3508.507080078125,3517.30810546875,3517.30810546875,297400.0,2021
Euronext 100 (European Stock Exchange),2021-02-03,1128.9599609375,1131.4200439453125,1118.530029296875,1121.0899658203125,1121.0899658203125,203239600.0,2021
Dow Jones Industrial Average (USA),2021-02-03,30689.650390625,30793.41015625,30521.310546875,30723.599609375,30723.599609375,305590000.0,2021
S&P 500 Index (USA),2021-02-03,3840.27001953125,3847.510009765625,3816.679931640625,3830.169921875,3830.169921875,4864870000.0,2021
Gold Futures,2021-02-03,1834.800048828125,1842.4000244140625,1829.800048828125,1832.199951171875,1832.199951171875,1195.0,2021
Crude Oil Futures,2021-02-03,55.04999923706055,56.33000183105469,54.810001373291016,55.68999862670898,55.68999862670898,448693.0,2021
NYSE Composite (New York Stock Exchange),2021-02-04,14839.0595703125,14976.1796875,14839.0595703125,14975.4296875,14975.4296875,4879240000.0,2021
NASDAQ Composite,2021-02-04,13674.0595703125,13778.419921875,13631.6201171875,13777.740234375,13777.740234375,7295370000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-04,6507.7998046875,6553.39990234375,6478.2001953125,6503.7001953125,6503.7001953125,989919900.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-04,14789.0498046875,14913.7001953125,14714.75,14895.650390625,14895.650390625,884700.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-04,50212.25,50687.51171875,49926.44921875,50614.2890625,50614.2890625,33600.0,2021
^N225,2021-02-04,28557.4609375,28600.220703125,28325.890625,28341.94921875,28341.94921875,81100000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-04,3503.779052734375,3524.721923828125,3465.77099609375,3501.85888671875,3501.85888671875,298800.0,2021
Euronext 100 (European Stock Exchange),2021-02-04,1120.300048828125,1127.4300537109375,1119.6500244140625,1126.739990234375,1126.739990234375,204246400.0,2021
Dow Jones Industrial Average (USA),2021-02-04,30737.779296875,31065.9609375,30737.779296875,31055.859375,31055.859375,338330000.0,2021
S&P 500 Index (USA),2021-02-04,3836.659912109375,3872.419921875,3836.659912109375,3871.739990234375,3871.739990234375,4879240000.0,2021
Gold Futures,2021-02-04,1832.199951171875,1832.199951171875,1782.800048828125,1788.9000244140625,1788.9000244140625,2375.0,2021
Crude Oil Futures,2021-02-04,55.959999084472656,56.58000183105469,55.29999923706055,56.22999954223633,56.22999954223633,381404.0,2021
NYSE Composite (New York Stock Exchange),2021-02-05,14975.4296875,15087.9697265625,14975.4296875,15069.599609375,15069.599609375,4879470000.0,2021
NASDAQ Composite,2021-02-05,13824.8798828125,13878.16015625,13761.66015625,13856.2998046875,13856.2998046875,6792910000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-05,6503.7001953125,6518.7001953125,6457.60009765625,6489.2998046875,6489.2998046875,984403300.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-05,14952.599609375,15014.650390625,14864.75,14924.25,14924.25,935600.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-05,51031.390625,51073.26953125,50565.2890625,50731.62890625,50731.62890625,32200.0,2021
^N225,2021-02-05,28631.4609375,28785.7109375,28548.26953125,28779.189453125,28779.189453125,93200000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-05,3509.489990234375,3536.5400390625,3492.9599609375,3496.330078125,3496.330078125,290100.0,2021
Euronext 100 (European Stock Exchange),2021-02-05,1131.8599853515625,1135.8599853515625,1129.9300537109375,1132.9300537109375,1132.9300537109375,211302000.0,2021
Dow Jones Industrial Average (USA),2021-02-05,31093.810546875,31252.1796875,31083.220703125,31148.240234375,31148.240234375,293550000.0,2021
S&P 500 Index (USA),2021-02-05,3878.300048828125,3894.56005859375,3874.929931640625,3886.830078125,3886.830078125,4879470000.0,2021
Gold Futures,2021-02-05,1794.300048828125,1813.5,1790.9000244140625,1810.9000244140625,1810.9000244140625,1278.0,2021
Crude Oil Futures,2021-02-05,56.459999084472656,57.290000915527344,56.43000030517578,56.84999847412109,56.84999847412109,400833.0,2021
NYSE Composite (New York Stock Exchange),2021-02-08,15069.599609375,15226.650390625,15069.599609375,15226.6103515625,15226.6103515625,4648360000.0,2021
NASDAQ Composite,2021-02-08,13937.0595703125,13987.740234375,13894.150390625,13987.6396484375,13987.6396484375,8564530000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-08,6489.2998046875,6567.7001953125,6489.2998046875,6523.5,6523.5,818871300.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-08,15064.2998046875,15159.900390625,15041.0498046875,15115.7998046875,15115.7998046875,671200.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-08,51146.671875,51523.37890625,51146.671875,51348.76953125,51348.76953125,20600.0,2021
^N225,2021-02-08,28831.580078125,29400.560546875,28817.599609375,29388.5,29388.5,93600000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-08,3504.56298828125,3542.2080078125,3492.12890625,3532.447021484375,3532.447021484375,249800.0,2021
Euronext 100 (European Stock Exchange),2021-02-08,1139.0400390625,1141.1600341796875,1135.760009765625,1136.56005859375,1136.56005859375,211919600.0,2021
Dow Jones Industrial Average (USA),2021-02-08,31191.19921875,31386.099609375,31191.19921875,31385.759765625,31385.759765625,322250000.0,2021
S&P 500 Index (USA),2021-02-08,3892.590087890625,3915.77001953125,3892.590087890625,3915.590087890625,3915.590087890625,4648360000.0,2021
Gold Futures,2021-02-08,1816.300048828125,1836.699951171875,1809.0,1831.9000244140625,1831.9000244140625,254.0,2021
Crude Oil Futures,2021-02-08,57.060001373291016,58.13999938964844,57.0,57.970001220703125,57.970001220703125,399724.0,2021
NYSE Composite (New York Stock Exchange),2021-02-09,15226.6103515625,15266.830078125,15168.669921875,15244.400390625,15244.400390625,4568320000.0,2021
NASDAQ Composite,2021-02-09,13966.8203125,14044.9501953125,13966.5498046875,14007.7001953125,14007.7001953125,8766770000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-09,6523.5,6541.0,6501.0,6531.60009765625,6531.60009765625,544655300.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-09,15164.150390625,15257.099609375,15064.2998046875,15109.2998046875,15109.2998046875,713300.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-09,51484.23046875,51835.859375,51193.9296875,51329.078125,51329.078125,21200.0,2021
^N225,2021-02-09,29435.609375,29585.75,29350.48046875,29505.9296875,29505.9296875,86900000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-09,3539.77294921875,3604.010986328125,3528.676025390625,3603.489013671875,3603.489013671875,253800.0,2021
Euronext 100 (European Stock Exchange),2021-02-09,1136.780029296875,1138.5899658203125,1133.3399658203125,1138.0,1138.0,182397600.0,2021
Dow Jones Industrial Average (USA),2021-02-09,31359.880859375,31439.470703125,31245.859375,31375.830078125,31375.830078125,308210000.0,2021
S&P 500 Index (USA),2021-02-09,3910.489990234375,3918.35009765625,3902.639892578125,3911.22998046875,3911.22998046875,4568320000.0,2021
Gold Futures,2021-02-09,1841.9000244140625,1843.300048828125,1830.699951171875,1835.300048828125,1835.300048828125,184.0,2021
Crude Oil Futures,2021-02-09,58.11000061035156,58.619998931884766,57.27000045776367,58.36000061035156,58.36000061035156,514698.0,2021
NYSE Composite (New York Stock Exchange),2021-02-10,15244.400390625,15343.7802734375,15183.9599609375,15273.900390625,15273.900390625,4837070000.0,2021
NASDAQ Composite,2021-02-10,14093.349609375,14109.1201171875,13845.4697265625,13972.5302734375,13972.5302734375,10785930000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-10,6531.60009765625,6577.0,6481.0,6524.39990234375,6524.39990234375,782043000.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-10,15119.0498046875,15168.25,14977.2001953125,15106.5,15106.5,624800.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-10,51355.890625,51512.859375,50846.21875,51309.390625,51309.390625,16000.0,2021
^N225,2021-02-10,29412.55078125,29562.9296875,29368.1796875,29562.9296875,29562.9296875,81100000.0,2021
SSE Composite Index (Shanghai Stock Exchange),2021-02-10,3612.613037109375,3662.76611328125,3612.5048828125,3655.087890625,3655.087890625,257900.0,2021
Euronext 100 (European Stock Exchange),2021-02-10,1143.18994140625,1143.18994140625,1130.0899658203125,1134.1800537109375,1134.1800537109375,320562300.0,2021
Dow Jones Industrial Average (USA),2021-02-10,31428.01953125,31511.439453125,31221.3203125,31437.80078125,31437.80078125,326450000.0,2021
S&P 500 Index (USA),2021-02-10,3920.780029296875,3931.5,3884.93994140625,3909.8798828125,3909.8798828125,4837070000.0,2021
Gold Futures,2021-02-10,1842.5999755859373,1851.0999755859373,1837.0,1840.5999755859373,1840.5999755859373,543.0,2021
Crude Oil Futures,2021-02-10,58.45000076293945,58.90999984741211,58.08000183105469,58.68000030517578,58.68000030517578,457535.0,2021
NYSE Composite (New York Stock Exchange),2021-02-11,15273.900390625,15341.33984375,15195.849609375,15297.08984375,15297.08984375,4590960000.0,2021
NASDAQ Composite,2021-02-11,14045.2099609375,14058.91015625,13916.849609375,14025.76953125,14025.76953125,10916780000.0,2021
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2021-02-11,6524.39990234375,6554.2001953125,6514.89990234375,6528.7001953125,6528.7001953125,673184700.0,2021
Nifty 50 (National Stock Exchange of India),2021-02-11,15073.25,15188.5,15065.400390625,15173.2998046875,15173.2998046875,500100.0,2021
"BSE SENSEX (Bombay Stock Exchange, India)",2021-02-11,51165.83984375,51592.44921875,51157.30859375,51531.51953125,51531.51953125,12100.0,2021
Euronext 100 (European Stock Exchange),2021-02-11,1136.6300048828125,1139.1099853515625,1134.4100341796875,1138.5,1138.5,237347300.0,2021
Dow Jones Industrial Average (USA),2021-02-11,31466.490234375,31543.8203125,31244.359375,31430.69921875,31430.69921875,280320000.0,2021
